sqft,bathrooms,price,address,postingDate,numImages,longitude,latitude,bedrooms,title
,,3450,7357 STOCKTON AVE.,1456560000,18,-122.29798,37.912013,3,3BR/2BA: Pano Views & Double Decks!
,,3975,Ridge Rd. at Euclid,1456560000,11,-122.259636,37.87592,2,QUIET for STUDYING nx to SODA/ETCHVERY CHARM OASIS 1 BLK to North UCB
750,1,2150,3366 Mt Diablo Blvd,1456560000,6,-122.107475,37.894424,1,Spacious Newly Renovated 1x1 for March 15th
750,1,2150,3366 Mt Diablo Blvd,1456560000,6,-122.107475,37.894424,1,Spacious Newly Renovated 1x1 for March 15th
500,1,1500,,1456560000,0,-122.362,37.94,1,"Fully furnished, HW floors, view from two sides- end unit!"
,,1700,,1455868800,13,-122.2761,37.8927,1,furnished rooms for rent
1500,1500,5800,Spruce at Hearst,1456128000,9,-122.265065,37.876073,3,"Open Sat Feb 27, 1/2 block N. of UC, 3-4 BR duplex units with bay view"
,,2495,2514 Piedmont Ave.,1456473600,6,-122.252179,37.865783,2,Huge two bedroom w/o living room. Close to Clark Kerr. Move in June.
2300,,6350,2730 College Avenue,1456473600,18,-122.253671,37.860658,4,3-Minutes Walk to Clerk Kerr; 4-Minutes to UC Resident Hall #2 @
,,1450,San Pablo Ave at Fairmont ave/carson,1455609600,7,-122.30148,37.898525,1,Remodel Duplex like new nr Plaza/Bart
650,1,2495,1243 allston way,1456387200,0,-122.287494,37.866897,1,April Thru October - Furnished - Built in wood cabinetry
2200,3,4950,Peralta at Gilman,1456473600,11,-122.28788,37.880825,4,"Beautiful 4 bedroom +, 3 bathroom spacious house"
745,1,2450,555 pierce,1455696000,9,-122.306758,37.892503,1,Newly Renovated Apartment with View and Awesome Amenities
745,1,2350,6400 Christie Ave,1456300800,12,-122.29558,37.844026,1,"1 Br/1Ba Bridgewater Condo on High Floor, Secured Parking"
900,1,2275,974- 60th Street at Lowell,1456300800,7,-122.27809,37.843885,2,NOBE- North Oakland
,,825,Taft Avenue at Hillside Ave,1456300800,11,-122.30368,37.892525,1,Bedroom Available in 2bed/1bath
650,1,2600,1833 63rd at Dover,1456300800,12,-122.269914,37.848223,2,"Bright 2 bedroom, 3-Blocks from Bart"
,,1410,Buchanan at Pierce,1455350400,3,-122.25,37.5,1,Small inAlbany: 1 br 1 ba apartment
750,1,2200,Swainland at Ruthland,1455955200,24,-122.217472,37.844054,1,Custom Built Home In Montclair Community
800,1,2600,Oxford at Rose-Eunice,1456214400,9,-122.267425,37.884931,1,Cottage--Live Oak Park
525,1,1750,4205 market st,1455436800,4,-122.273746,37.832531,0,BIG STUDIO-LIVE/WORK-MINI LOFT
300,300,850,2380 Telegraph Ave,1456387200,7,-122.259417,37.867426,1,SRO/Studio for Sublet AVAILABLE NOW
950,,3100,Martin Luther King Jr. Way at 8th Street,1456387200,0,-122.278154,37.802274,3,"* 3 Bedroom/1.5 Bathroom Unit, Top Floor, Spacious, Natural Sunlight!!"
700,1,1975,59th St at Adeline,1456387200,4,-122.27388,37.844126,2,$1975 / Small 2br - PERFECT LOCATION - central; easily accessible
1144,,3250,6363 Christie Avenue,1456387200,12,-122.29488,37.839826,2,Emeryville 28th Floor Penthouse Pacific Park Plaza GG Bridge View
1400,1400,5000,delaware st at franklin,1456646400,0,-122.28598,37.872525,0,single family house in north berkeley for rent
650,1,3475,2004 University Avenue,1456560000,9,-122.270982,37.871837,2,Spacious 2 bedroom! 5 min from UC Berkeley
200,1,1250,2511 Hearst Ave.,1456646400,2,-122.2597,37.875209,0,STUDIO ACROSS THE STREET FROM UC Berkeley
668,1,3485,1797 shattuck,1456560000,7,-122.268459,37.87526,2,Best Location in Berkeley!
1256,2,2950,Hill Road at Shasta Road/Grizzly Peak Blvd.,1456646400,5,-122.2604,37.8918,2,Berkeley hill 2 bed rooms/ 2 baths
1400,1,3360,,1456560000,8,-122.274721,37.85156,3,$3360 / 3br 1400ft2 Very clean 3Br 1 Ba Home (berkeley)
650,1,2695,milvia st at cedar st,1456646400,16,-122.27178,37.878025,1,Cute Duplex In The Heart Of Berkeley
,,1750,,1456646400,0,-122.255988,37.861959,1,"2115 Haste St # 204 Berkeley, CA"
,,1750,,1456646400,0,-122.255988,37.861959,1,"2115 Haste St # 204 Berkeley, CA"
,,3195,Ridge Rd. at Euclid,1456560000,12,-122.259614,37.875853,2,FAB location for QUIET Study Nx to SODA HALL CHARM 1 BLK to NORTH UCB
705,1,2750,university ave at san pablo,1456560000,7,-122.290814,37.869247,2,2 Bed 1 Bath- Unit 206
1155,2,3995,3015 San Pablo ave,1456560000,22,-122.286876,37.851736,2,"Newly Opened Higby- It's 100% Green,Beautiuful & Luxury"
650,1,2000,Keeler ave. at Grizzly Peak,1456560000,15,-122.26558,37.899225,1,Furnished in-law unit near Tilden Park with a VIEW
565,1,2300,delaware st at 5th,1456646400,5,-122.299354,37.870365,1,"Historic Water Tower near 4th St District, Close to Everything"
677,1,3717,2119 University Avenue,1456560000,4,-122.267891,37.872267,2,Gorgeous downtown apartment!
,,1960,Ridge Rd. at Euclid,1456646400,9,-122.259722,37.87598,0,QUIET Next to SODA/ETCHVERY IDEAL FOR STUDYING 1BLK to NORTHSIDE UCB
,,1400,1738 Spruce Street,1456646400,5,-122.265799,37.876568,1,Single Room $1400/month
,,1895,2817 College ave.,1456560000,0,-122.253947,37.859714,0,Large studio with new kitchen and bathroom with Carpet second floor un
,,1500,,1456646400,7,-122.2749,37.863,1,BREATHTAKING LIGHT FILLED 1 BD APARTMENT ONE BLOCK FROM UCB
,,3099,Ridge Rd. at Euclid,1456646400,12,-122.259657,37.875937,2,Same Block as SODA HALL SO close to NORTHSIDE UCB Classes PEACEFUL
1500,,3500,,1456646400,2,,,3,3BR/2.5Ba Penthouse in Albany
1100,1,4000,Spruce Street at Virginia,1456646400,10,-122.265215,37.876022,2,"June 1, Charming Cottage 1/2 Block North of the UC Bekeley Campus"
1255,2,3995,3015 San Pablo ave,1456646400,19,-122.286876,37.851736,2,Come Live At Beautiful New Higby
677,1,3717,2119 University Avenue,1456646400,4,-122.267891,37.872267,2,Gorgeous downtown apartment!
1000,,2285,Coventry,1456646400,17,-122.28518,37.900925,1,"Gorgeus Bay view, Spacious, 1bedroom Plus"
898,1,3928,1910 Oxford Street,1456646400,4,-122.26678,37.874125,2,Great 2 bedroom across from campus!
454,1,2631,2110 Haste St,1456646400,4,-122.267676,37.865046,1,Cozy 1 bedroom in Downtown!
,,4200,1322 dwight way,1456646400,10,-122.285309,37.861678,3,"Furnished, sunny garden apartment"
540,1,2484,1627 University Avenue,1456646400,4,-122.279692,37.870566,1,Looking to move this Fall? We have the perfect apartment!
900,2,3500,,1456560000,0,-122.268412,37.875091,2,Great apartment near downtown Berkeley/Gourmet Ghetto.
1100,,2295,Coventry,1456560000,10,-122.2761,37.8927,1,"North Berkeley/(SHORT TERM or Long )) Bay View, GGB, Large, 1+ Bedroom"
1000,,2285,Coventry at Berkeley Park,1456560000,12,-122.28518,37.900925,1,"North Berkeley/Kensington,Panaramic Bay view, GGB, Large, 1+ Bedroom"
,,2200,2620 Dana St.,1456473600,4,-122.26068,37.862126,0,Beautiful Studio Apt. Walking Distance to UC Berkeley
,,1295,Walters Way,1456646400,0,-122.039273,37.960622,1,"Cozy furnished studio,Concord,walk to BART,Walnut Creek, DVC"
,,2900,830 East 28th Street at Park Blvd,1456560000,24,-122.237555,37.802537,2,$$$ Nice Home with Negotiable Rent $$$
875,1,2445,Willow Street at Franciscan Way,1456560000,7,-122.25618,37.757928,2,"TWO-BEDROOM, UPSTAIRS, BRIGHT, GATED COMMUNITY!"
620,1,2700,university ave at san pablo,1456560000,7,-122.290814,37.869247,2,2 Bed 1 Bath- Unit 309
,,1500,3310 Powell St,1456560000,7,-122.314568,37.840292,1,Awesome rental on a sailboat! Your own private house on the water!
802,1,2089,2601 Hilltop,1455523200,5,-122.333429,37.978234,1,"3rd Floor Move in ready , Super Specials, Apply Now Online"
,,50,Walters Way,1456646400,0,-122.039273,37.960622,1,"Cozy furnished studio,Concord,walk to BART,nrWCreek,DVC,$50-60/day"
1170,2,3250,535 Pierce ST,1456646400,9,-122.30702,37.89322,2,2BD-2BA/ Albany Condo@/Bayside Commons/Near Bart&UCB/Pool/Gym/Luxury
,,3100,1720 Spruce Street,1456646400,12,-122.265515,37.876378,1,Beautiful 1 bedroom - Available May 1
1050,,3375,5540 Doyle Street,1456646400,4,-122.286994,37.838988,1,Sunny 1 Bedroom 1.5 Bath Loft w/Large Patio $99 Down! Huge Windows!
900,1,2975,833 - 54th Street at Martin Luther King,1456646400,15,-122.2804,37.8365,2,An upscale apt. for the business professional
1015,2,2550,86 Lakeshore Court,1456646400,11,-122.345394,37.911385,2,"Elegant, light-filled upstairs 2 bdrm, 2 bath Condo steps from SF Bay."
,,2429,,1456646400,4,,,2,"Singe Home, No Wall sharing !"
,,2750,500 Canyon Oaks Dr.,1456646400,4,-122.148661,37.772155,2,"Newly Renovated 2 BR, - Shadow Woods Apartments"
66,1,3617,1910 Oxford Street,1456560000,4,-122.26678,37.874125,2,Great 2 bedroom across from campus!
,,2433,,1456646400,4,,,2,beautiful home ready for you
1648,2,3496,142 Caldecott Ln,1455782400,7,-122.222793,37.853983,3,upper Ashby beyond Claremont private GARAGE
725,1,1950,Jefferson at Channing,1456560000,0,-122.277946,37.864385,2,"Lovely Neighborhood, Raised Beds, Mature Neighbors, Peace & Quiet"
1155,2,3995,3015 San Pablo ave,1456646400,22,-122.286876,37.851736,2,The One Of A Kind Higby Want YOU Home
,,1990,2220 Dwight,1456560000,0,-122.26485,37.864267,1,"Great south side location, walk to UCB, BART"
671,1,3866,2116 Allston Way,1456646400,4,-122.267937,37.869574,2,Gorgeous downtown apartment!
745,1,2212,11720 San Pablo Avenue,1456560000,7,-122.319836,37.92706,1,Beautiful apartment home with lots of sunlight!
901,2,2713,11720 San Pablo Avenue,1456560000,8,-122.319836,37.92706,2,We look forward to seeing you soon!
,,1995,2511/15 Parker st.l,1456560000,0,-122.257,37.8664,0,Remdeled One bedroom apartments at 2511 Parker St. consist of a large
,,2700,2534 Piedmont Avenue,1456473600,12,-122.251697,37.864233,2,50-Feet to Clark Kerr; 2-Blocks to Resident Hall #2; 4 to UC Campus
1200,2,5550,2534 Piedmont Aveune,1456387200,18,-122.257,37.8664,3,In Front of Clark Kerr; 2-Blocks to UC Resident Hall #2; & 4 UC Campus
,,1995,2511 Parker st.,1456387200,5,-122.258058,37.863536,1,Remdeled One bedroom apartments at 2511 Parker St. consist of a
,,1995,2511 Parker st,1456300800,0,-122.258058,37.863536,1,Remdeled One bedroom apartments at 2511 Parker St. consist of a
,,1995,2511/15 Parker st.,1456473600,10,-122.257,37.8664,1,Remdeled One bedroom apartments at 2511 Parker St. consist of a large
,,2300,1623 Ashby Ave,1456732800,18,-122.276696,37.853716,2,Awesome renovated craftsman ($2100)
580,1,1880,2555 Virginia Street,1456732800,6,-122.260088,37.87779,0,BEAUTIFUL STUDIO NEAR UC BERKELEY
900,1,2975,833 - 54th Street at Martin Luther King,1456732800,15,-122.2804,37.8365,2,"MUST SEE, LUXURIOUS 2 BR. APT."
800,1,2600,2246 8th Street at Bancroft Way,1456732800,7,-122.294698,37.864828,2,Sunny 2 bedroom apartment
,,2900,Prince St at King St,1456732800,15,-122.27458,37.852126,2,House For Rent
316,1,2768,2004 University Avenue,1456646400,4,-122.270982,37.871837,0,Cozy Studio 1 block from Bart!
2588,,5500,1162 Sunrise Ridge Dr.,1456646400,23,-122.110591,37.950678,4,Newly Remodeled Executive Home in Lafayette
,,2900,2901 Claremont Ave.,1456646400,6,-122.244455,37.858905,0,Cute 1 Bedroom Next To The Claremont Hotel!
1300,1,2850,Martin Luther King Jr. Way at W MacArthur,1456646400,7,-122.26958,37.827327,3,"*** Large North Oakland unit in a duplex, move - in ready***"
,,1699,,1456646400,7,-122.260022,37.852408,1,New hardwood floors & 3 large walk-in closets
1400,1,3450,Martin Luther King Jr. Way at W. MacArthur,1456646400,8,-122.26958,37.827327,3,"*** Large North Oakland upper unit in a duplex, move - in ready***"
824,1,3280,2110 Haste Street,1456646400,8,-122.26691,37.864673,2,Central and furnished 2-bedroom apt. from mid-may to 8th of august
773,1,2400,300 Caldecott Ln,1456646400,13,-122.221141,37.85666,1,"Parkwoods, Oakland Hills Top floor corner unit available"
,,3100,,1456560000,0,-122.2804,37.8365,4,"Spacious 4 bedroom in nice neighborhood, section 8 welcome"
910,2,2759,11720 San Pablo Avenue,1456560000,7,-122.319836,37.92706,2,Beautiful apartment home with fireplace - Move in Ready!
900,1,3300,1523 Milvia Street,1456473600,4,-122.271858,37.879498,2,Charming 2/1 Cottage in Gourmet Ghetto
,,2200,Channing Way at Ellsworth,1455782400,5,-122.265013,37.866304,2,Apartment Near UC/BART: OPEN HOUSE SUNDAY
,,2300,Benvenue Ave at Parker,1455177600,3,-122.25568,37.863626,2,COTTAGE available now
1000,,2285,Coventry,1456560000,11,-122.28518,37.900925,1,"Bay view, GGB, very large1+ Bedroom"
1700,,7200,Spruce at Hearst,1456300800,9,-122.265172,37.876073,4,"Jun 1, beautiful duplexes on Spruce @ Hearst, 1/2 block north UC"
,,2200,1865 Euclid Avenue,1456473600,13,-122.26078,37.875025,1,Best Location ** 1865 EUCLID AVE**
672,1,2300,11720 San Pablo Avenue,1456560000,7,-122.2985,37.9156,1,Gorgeous Upgraded Apartment with Energy Efficient Appliances!
3400,3,7500,3050 college,1455609600,24,-122.253349,37.854675,4,"magnficent furnished 4++++Bdr 3Ba 2fireplace sleeps 10 $7,500"
450,1,2100,10th Street at Pardee Street,1456732800,6,-122.289462,37.856508,1,"Adorable, One Bedroom Gingerbread Cottage for Rent in West Berkeley"
,,1695,,1456732800,7,-122.2655,37.8784,0,"North Berkeley, Great Apartment!!"
,,2375,2118 Spaulding Ave,1456646400,0,-122.281143,37.869259,2,"2 bedroom apt, close to everything"
677,1,3400,2119 University Avenue,1456646400,4,-122.267891,37.872267,2,"Spacious 2 Bedroom, 1 Bath Unit Available Now"
1500,2,4800,Arch St. at Cedar St.,1456646400,7,-122.26498,37.878925,4,Lovely Spacious Remodeled Apt. few blocks to UCB; 2 full baths
1155,2,3995,3015 San Pablo AVe,1456732800,24,-122.2851,37.8656,2,Higby Wants You Home- Limited Apartments Left
550,1,2300,Parker Street at Shattuck Avenue,1456646400,15,-122.268412,37.861946,2,Centrally Located 2nd Story Unit in Victorian
,,1850,rose and josephine street,1456646400,7,-122.275236,37.881239,0,"Gorgeous, brand-new, furnished studio/in-law near Gourmet Ghetto"
714,1,2899,6399 Christie Ave,1456732800,9,-122.29558,37.844026,1,1-Bed/1-Bath Apt Located in Emeryville
1000,1,2800,2232 Blake St.,1456646400,8,-122.264485,37.863538,2,Huge 2 Bedroom 4 Blocks From Campus!
400,1,1550,1951 Chestnut St.,1456646400,7,-122.287917,37.870212,0,Spacious Studio 4 Blocks From BART!
,,3795,Ridge Rd. at Euclid,1456646400,12,-122.259614,37.87592,2,PEACEFUL RETREAT ONLY 1 Block to NORTHSIDE UCB CLASSES nx to SODA HALL
,,2350,Woolsey at King,1456732800,4,-122.274613,37.850883,2,"2 story living space, Convenient location"
731,1,2849,6399 Christie Ave,1456732800,7,-122.29558,37.844026,1,*********Hurry In Today To Avenue64******
1073,2,3690,6399 Christie Ave,1456732800,10,-122.29558,37.844026,2,2-Bed/2-Bath 4th Floor! Bay View!
,,2595,,1456732800,8,-122.2655,37.8784,1,Unique and Beautiful 1 bedroom!!
1170,2,3250,535 Pierce ST,1456732800,9,-122.306886,37.893703,2,2BD-2BA/ Albany Condo@/Bayside Commons/Near Bart&UCB/Pool/Gym/Luxury
300,1,1850,360 Panoramic Way,1456732800,11,-122.245377,37.868996,0,Studio with a view
910,2,2703,11720 San Pablo Avenue,1456732800,11,-122.319836,37.92706,2,Top Floor Charming 2 Bedroom 2 Bathroom
705,1,2750,university ave at san pablo,1456732800,7,-122.290814,37.869247,2,2 Bed 1 Bath- Unit 312
250,1,900,,1456732800,5,-122.278218,37.86718,0,Cozy Studio-Cottage Central Berkeley
900,,3000,1615 Arch St,1456732800,12,-122.2655,37.8784,2,Beautiful North Berkeley house 2BD/1BA
1850,,3595,1130 65th street at hollis,1456732800,7,-122.287617,37.84707,3,Emeryville tech area nr Berkeley
,,1695,hearst at shattuck,1456732800,3,-122.26908,37.873925,0,Gorgeous & Affordable Northside Unit ✤ close to UC Berkeley Campus
,,2495,fulton at ashby,1456732800,4,-122.26408,37.855826,2,Convenient Southside Location near Ashby BART & UC Berkeley Campus
,,3900,1322 Dwight Way,1456732800,11,-122.285309,37.861678,3,Furnished remodeled Berkeley aparment
1000,1,2900,Russell St,1456732800,0,-122.271309,37.846121,3,Berkeley Bungalow with 3 BD/1 BTH Available
668,1,3485,1797 Shattuck Ave,1456819200,9,-122.269088,37.874846,2,A GREAT Berkeley Location!!!
1575,2,3700,1250 Campus drive,1456732800,10,-122.254894,37.886438,3,Great location 3/2 house $3700
,,1675,1672 Oxford,1456732800,3,-122.267207,37.877303,0,Big studio with bay view! Newer kitchen and bathroom
,,1975,1849 Shattuck,1456732800,4,-122.268305,37.874108,1,Great apartment very close to campus and BART!
,,2495,Blake at Ellsworth,1456732800,6,-122.26328,37.863826,1,Unique 1 Bedroom Loft Available April 15 - B312
,,2095,regent at dwight,1456732800,6,-122.25,37.8571,1,Lease to May! 1 Bed AVL NOW - Close to Campus: r4
,,12995,Hearst at Shattuck,1456732800,11,-122.26908,37.873925,7,****7 Bedroom House For Lease - Only 2 Blocks to Campus
900,1,3200,1332 Shattuck Ave,1456819200,12,-122.270046,37.883182,2,Two Bedroom Apartment on Top Floor Available Near Gourmet Ghetto
840,2,4250,2024 Durant Ave.,1456819200,6,-122.269917,37.866524,2,FURNISHED TWO BEDROOM READY FOR MOVE IN IMMEDIATELY!!!
400,1,1650,Martin Luther King Jr. Way at Rose Street,1456992000,10,-122.27448,37.881425,0,Lovely Spacious Studio in Gourmet Ghetto/North Berkeley
2500,,6200,Marin Ave at Oxford Street,1457078400,16,-122.269796,37.892043,4,Remodeled Brown Shingle North Berkeley $5200-6200 4-5 BR 3.5 BA
752,1,3500,,1457337600,5,,,2,Perfect 2 Bedroom For Roommates!!
,,1795,1826 Alcatraz Ave,1455609600,5,-122.271317,37.848932,1,Charming 1 Bedroom in Berkeley
500,1,1795,2020 Bancroft Way,1455609600,9,-122.269056,37.867468,0,APARTMENT AVAILABLE NOW IN DOWNTOWN BERKELEY!
710,1,2095,2521 Piedmont Ave.,1456214400,5,-122.252179,37.865679,1,BEAUTIFUL 1BR APT NEAR UC BERKELEY
789,1,3830,Kittredge Street at Shattuck Avenue,1456387200,21,-122.26828,37.868625,2,2BR Downtown Berkeley close to BART and UC BERKELEY
,,2595,fulton street at ashby,1456214400,5,-122.26408,37.855826,2,Southside unit close to Ashby BART & Cal Berkeley Campus
500,1,1795,2020 Bancroft Way,1456300800,9,-122.269185,37.867265,0,Studio apartment in Downtown Berkeley available now!
,,1849,,1456300800,0,-122.257,37.8664,1,House Near UC Berkeley
900,1,3300,1615 Arch St,1455091200,12,-122.264952,37.878701,2,"Beautiful North Berkeley house. 2 bedroom, one bath, fully furnished i"
,,2595,spruce at hearst,1456214400,4,-122.265279,37.874803,1,"Large, Sunny Northside Unit close to UC BERKELEY CAMPUS"
1032,1,3250,Berryman Street at Bonita Avenue,1456300800,5,-122.27358,37.883425,2,"QUIET, SPACIOUS NORTH BERKELEY DUPLEX"
719,1,3710,Kittredge Street at Shattuck Avenue,1456300800,15,-122.26828,37.868625,2,June move in! Downtown BERKELEY
900,1,3300,1615 Arch St,1456300800,12,-122.264952,37.878701,2,"Beautiful North Berkeley house. 2 bedroom, one bath, fully furnished i"
750,1,1950,Cragmont at Euclid,1456128000,0,-122.264442,37.890756,1,Large- North Berkeley hills flat. Flexible lease.
610,1,2700,1122 University ave,1454745600,3,-122.291751,37.869116,2,2 Bed 1 Bath- Unit 114
700,2,2600,2535 Ellsworth St.,1455091200,13,-122.263264,37.863668,2,FOR IMMEDIATE OCCUPANCY Unique floorplan close to U.C. Berkeley
316,1,2768,,1456300800,4,-122.270982,37.871837,0,Be in the Center of Berkeley Life!
,,1695,hearst at spruce,1455264000,3,-122.26588,37.874225,0,Great Price * Great Location * North of the Cal Berkeley Campus
705,1,2750,1122 university ave,1455004800,2,-122.291751,37.869116,2,2 bed 1 bath- Unit 206
705,1,2750,1122 University ave,1456128000,12,-122.291751,37.869116,2,2 bed 1 bath- Unit 312
610,1,2700,University ave at san pablo,1454400000,8,-122.291586,37.869027,2,2 Bed 1 Bath- Unit 114
1100,,3120,1122 Univeristy ave,1453881600,5,-122.291608,37.869094,2,2 Bed 2.5 Bath Townhome- Unit 225
705,1,2750,1122 University ave,1455609600,12,-122.291751,37.869116,2,2 bed 1 bath- Unit 303
610,1,2700,1122 University ave,1455004800,8,-122.291751,37.869116,2,2 Bed 1 Bath- Unit 114
