,address,avg0,avg1,avg2,avg3,avg4plus,bathrooms,bedrooms,description,latitude,longitude,price,sqft,title,price per room


Features: 
860 square feet.
First floor unit in beautiful 112 year old triplex with tons of charm. 
Washer and dryer in unit. (Full sized)
Remodeled kitchen with dishwasher, stainless steel appliances, gas stove, and microwave.
Eat-in kitchen.
Hardwood floors.
Clawfoot tub in bathroom.
Lots of windows, including bay windows in the bedrooms.
High ceilings. 
Private deck off kitchen perfect for outdoor dining.
Separate study/office nook.
Street parking only (with residential parking permit).
On-site owners/landlords.
Solar powered. 

Lease term:
On year minimum lease. 
No pets.
No smoking or vaping.
$3,400 month plus $5,100 security deposit. 
Rent includes: water, garbage; tenant pays gas and electric (solar powered so low electricity bills)
$40 application fee per applicant for credit and background checks.

Ready to move in now. 
",37.863526,-122.25818,3400.0,860.0,Large beautiful 2 Bed/ 1 Bath apartment. Walk to UC,1700
2159,1704 63rd at King,0.0,0.0,0.0,0.0,0,1.0,2.0,"
Please email for and application beforehand by clicking reply link on top left corner and then clicking reply by email

Tastefully and fully redone unit with nice finishes, this excellent 2bd/1ba unit is located in a small 4 unit modern building, in a super convenient location with:

The unit: Recently fully redone modern kitchen with wood cabinets, quartz counters, cool modern faucet, deep undermount sink, gas range with large oven, dishwasher, built in microvawe, and large 18 cu. ft. fridge. 
New very nice Washer and Dryer located next to kitchen

Fully redone full bath with tub and modern shower. 

Cool vanity cabinet with plenty of storage. 

Wood flooring throughout the unit and tile in Kitchen and bath. Brand New double pane windows for energy efficiency.

Off street Parking available for $75

Plenty of closet space.

Cats are ok, small dogs considered on a case by case basis

Easy transit options to UC Berkeley, SF, 80/580/880 and 24 Freeways. Walking distance to Ashby BART. Easy street parking in area.
Lots of great neighborhood shopping including a Farmer's Market.
Biking is super easy as the area is very flat and close to everything.
",37.847697,-122.273176,2395.0,750.0,"All new 2bd/1ba pets, pkg, yard, w/d, must see!",1197
2160,1325 40th St,0.0,0.0,0.0,0.0,0,1.0,1.0,"
Call Now -



When you choose to live at Bridgecourt, you'll find more than a beautiful place to live. You'll find a place to call home - luxury apartment features, exceptional amenities and great location. A place where well-trained management and maintenance professionals focus on resident service and your satisfaction Bridgecourt Apartment Homes is the best kept secret in Emeryville! These apartment homes unmistakably capture the spirit of progressive urban living. Here, Emeryville rich industrial heritage is combined with contemporary architecture and modern design. Bridgecourt is a unique residential opportunity in the East Bay...a distinctive retreat you can call home. Bridgecourt is just minutes away from shopping, entertainment, and employment in Emeryville and in neighboring San Francisco, Oakland, and Berkeley. 

Features:
Cable Ready, View, Walk In Closets, Wash and Dryer, Microwave, Controlled Access, Stainless Steel Appliances, Dishwasher, Vinyl Floors, USB Outlets, Garage, Refrigerator 

Community Amenities:
Pool, Laundry Facilities, Fitness Center, Public Transportation, High Speed Internet Ready, Sauna, Storage Space, Elevator, Clubhouse, OnSite Management, Spa, Gated/Covered Parking Included 



Interested in more information? Visit link below:
http://leasing.amcllc.net/zr7202

Prices are subject to change, based on availability and qualification of the applicant, additional fees may apply.
AMC-CA, Inc. dba Apartment Management Consultants-BRE #1525033 
Equal Housing Opportunity 


xZEpjWW8E
",37.829819,-122.283958,2395.0,554.0,We're Running Great Specials All Weekend Long!,2395
2161,Princeton at Amherst,0.0,0.0,0.0,0.0,0,1.0,1.0,"
202 Princeton Avenue, Kensington, CA 94708

$2,050 a month plus security deposit -- water, sewer and garbage included - available March 27th - One bedroom, One bathroom unit in Kensington. 
The charming 725 square foot unit is features a breathtaking bay view, hardwood floors, dining area, laundry area with washer and dryer, stove/oven, refrigerator, attic storage space, garage, double pane windows, and a side yard. 

This unique property is nestled in a great neighborhood with easy access to Cal campus. Tilden Park, downtown Berkeley, and Solano Avenue. Great commuter location with close proximity to trans-bay bus, BART, and casual carpool. The property is walking distance to all shops and restaurants on the Arlington in Kensington. 
",37.905625,-122.27808,2050.0,725.0,"202 Princeton Avenue, Kensington",2050
2162,Ashby at San Pablo,0.0,0.0,0.0,0.0,0,1.0,2.0,"
This cheery unit is completely remodeled and is move-in ready (Model is pictured above). It has new frames & doors, freshly painted walls, new carpet & laminate flooring, and mirror closet doors in spacious bedrooms. Kitchen has granite counter tops, cherry wood cabinets, stainless steel sink and faucet. 
Amenities: Stove and refrigerator provided - Security Gate - On Site laundry facility - One parking stall - Owner pays water & refuse - Storage lockers available soon.
No smoking on premises
No pets without prior written approval.
Requirements:
Deposit is $1,600 - Provide proof of Employment and Income Statements also a current copy of your Credit Report - No eviction history - Rental applications must be fully completed for consideration. Total monthly income is 2x rent - $30 per applicant/Credit Check. 

Please tell us about yourself and an email and who would share the lease with you. You may leave your phone number and your availability to view the unit so we may contact you for an appointment time on the days for open house. Located on Ashby Avenue off San Pablo Blvd, near the Berkeley Marina with easy freeway access. Walking distance to shops, cafes, Berkeley Bowl, Walgreen, Osh, Automotive services, and the BART Station. 
Open house viewing days are by appointment only.
",37.852221,-122.284012,2095.0,750.0,New Unit in Secure Apartment Complex,1047
2163,Euclid Avenue at Keith Street,0.0,0.0,0.0,0.0,0,1.0,1.0,"
Charming, quiet N Berkeley Studio apartment available as of April 1st.
Walking distance to UC, unlimited street parking, bus #65 in front of home.
$1500/month utilities included. In Law unit in single family home. Separate entrance and small garden area. No Smoking a must. Single occupancy only. No pets. Minimum of one year rental!
Graduate students preferred. 
Full kitchen open to living/sleeping area. Fully renovated bathroom with walkin shower. 
Email to schedule a viewing. Available as of April 1st.
",37.889825,-122.26234,1500.0,600.0,Studio Apartmt $1500/walking to UC,1500
2164,1677 11th Street,0.0,0.0,0.0,0.0,0,0.0,1.0,"
Hi there!

A beautiful, spacious ""studio-style"" unit is now available on the private, first floor of a quiet, luxury home. The home is a brand new, gorgeously remodeled 1880's Victorian. The private, ""studio-style"" space includes one bedroom, living room, home office (or guest bedroom) and washer dryer as the first floor unit with private entrance. Total 770 square feet of space. Bathroom and kitchen is right up the steps. Three awesome housemates live on the second floor. 

About housemates, 25-30 year old grad students and working professionals:

S: Marketing and communications consultant. Works in Downtown Oakland. Loves writing, cooking and volunteering for the neighborhood community garden.

A: PhD student at Berkeley. Fun, loving, open person who loves frequent travel to China for research.

Z: Working professional in environmental campaigning. Loves the outdoors, yoga and chilling in SF.

Beautiful, quiet neighborhood with lovely neighbors and a treasured community garden down the block that provides fresh, gourmet breakfast every morning. Easy BART access to downtown Oakland, SF and Emeryville. 

3-6 month lease ok. 1 year lease preferred.
Prefer single person, who is okay with one dog in the house.

Address is 1677 11th Street. Please email me to schedule a time to come by!
",37.810463,-122.298008,1350.0,770.0,Gorgeous Studio Unit with Home Office,1350
2165,Hearst at Shattuck,0.0,0.0,0.0,0.0,0,1.0,2.0,"
- Location: one block to UC Berkeley campus, LBL shuttle stop, AC Transit Bus, and Bay Area Rapid Transit (BART); next to Gourmet Ghetto shops & restaurants downtown Berkeley, Residential neighborhood in wonderful NORTH BERKELEY location. 

- 2bed room and 1bath room with big living room and dining place (825 sq. ft.), nice floor plan, quiet and spacious. Beautiful and clean inside and outside.
- Double panel windows with curtains, 
-Living room is hard wood floor, Bedroom wall-to-wall carpets, 
- Granite counter tops in all (kitchen and bathroom), gas heater, refrigerator and electronic stove. 

- Garbage and water included, On-site coin-operated laundry, Wired for phone and cable service, Parking and storage room available 

- Other tenants are all quiet UCB students; this is perfect for 2-3 students 

Please email, call, or text to schedule a viewing time. 
Contact Iris at


",37.873905,-122.269592,2925.0,825.0,Beautiful 2 Bed/1 Bath Apartment available at June 1st,1462
2166,440 Moraga Way,0.0,0.0,0.0,0.0,0,1.0,1.0,"
1Bd/1Ba Apartment 
440 Moraga Way, Orinda, CA 94563
$1,700/mon

Open House: 1:00 pm to 4:00 pm, Sunday, March 6

KEY FEATURES
Sq Footage: 650 sqft.
Bedrooms: 1 Bed
Bathrooms: 1 Bath
Parking: 2 Carports in front yard
Lease Duration: 6 Months Lease Minimum
Deposit: $1700
Pets Policy: Cats OK
Laundry: Shared

DESCRIPTION
________________________________________
Located within Lamorinda community. Very good environment and neighborhoods.
5 min driving to Orinda downtown (theater, banks and restaurants), BART station and the high way entrance (CA-24.
6 min driving to Orinda Community Center, Safeway, Post Office, etc.
5 min driving to Moraga downtown.
10 min driving to St. Mary's college.
12 min driving to Lafayette downtown.
22 min driving to UC Berkeley campus.
1 min walking to bus station


About the suite：
- This 1Bd/1Ba suite is an individual part of a quiet and clean single floor house. The size of the suite is 650 ft2, with clean carpet.
- Smoke free, peaceful and calm environment, NOT A PARTY HOUSE. 
- Cat is Okay.
- Individual kitchen.
- No furniture. 
- Parking in front yard.

About Rent ：
- Rent $1700/m.
- The first month's rent plus deposit to move into a total of $3400. Extra $200 deposit for each animal.
- Utilities will be shared (Gas, electricity, water, garbage, high speed Wifi, etc.)
- Laundry is included.


About you ：
- No drug, no smoke, no drink and no party, do not stay overnight guests 
- Students or staff working single normal income stability. 
- You have good credit. Responsible person will be considered. 
- You can verify the work Apartment information.

",37.858913,-122.163355,1700.0,650.0,Separate Unit in a Single House,1700
2167,Arch at Vine,0.0,0.0,0.0,0.0,0,0.0,2.0,"
This fully furnished house is ready for you
Close to the University's Central Campus, Transit, Restaurants,
and Stores in a wonderfully walkable North Berkeley neighborhood. 

FULLY FURNISHED; JUST BRING YOUR SUITCASE
NOT A SUBLET, but your own home in Berkeley.
Just a fifteen minute walk to UC Berkeley's Central Campus

Located off the street with garden views and views of the Bay 
Fully furnished and equipped. 
Off street Parking
The second bedroom has a private entrance and bath. Perfect for visiting family.

Four blocks East of Shattuck and Vine, a 5 minute walk
To Restaurants, Shopping, Services, Transit
Everything you need is only 5 minutes away. In Berkeley's 
""Gourmet Ghetto"" home to Alice Water's famed Chez Panisse

website: northberkeleyhome.com

Local Directory: gourmetghetto.org

Smoke Free - Central Heat - 
Not a sub-let - Off-street Parking -
Fully furnished and equipped - High Speed Internet 
All Linens provided - Cable TV, CD/DVD, Roku -
Hardwood Floors - Full Laundry -
2.5 Bathrooms - Twice monthly Maid service - 
Fireplace - No Pets
",37.881984,-122.264957,4395.0,1560.0,"Fully Furnished House Available May 19th 2016, 3-6 months; Walk to UC",2197
2168,0 0,0.0,0.0,0.0,0.0,0,0.0,4.0,"
Our 4 bedroom, 2 bath home in north Berkeley is available for for rent from now through May 31 2016. Located in Berkeley's coveted Gourmet Ghetto neighborhood, the home is in a perfect location to enjoy the nearby restaurants, cafes and shops. For example, it's less than a 10 minute walk to the Cheeseboard or Cesar! Walk score 86 and Bike score 95. 

The home has a living room, dining room, large family room and kitchen as well as a beautiful deck that leads to the gorgeous, flower-filled backyard. 

This is perfect for anyone wishing to enjoy north Berkeley for a short period of time, or someone who's recently arrived and needs a temporary place to stay while they search for a permanent home in the area.

The home is presently unfurnished but we will furnish it, once lease is signed.
",37.881757,-122.275171,4500.0,0.0,Beautiful 4BR Gourmet Ghetto Home,1125
2169,2740 PARKER STREET,0.0,0.0,0.0,0.0,0,2.0,5.0,"
***...✿✿✿...2740 PARKER STREET, 2nd block up from College Ave...look for address...2740 on fence, This
house just a few blocks from campus is in back yard of 2738 Parker Street...in Berkeley's calm 
upper middle income Family Neighborhood ...The Elmwood.

*************************************************************************************************************************************

***...✿✿✿...QUALIFICATIONS NEEDED...FOR THIS ALL NEW AND REMODELED HOUSE that is perhaps the BEST MAINTAINED AND MODERN STYLISH PRIVATE HOUSE available to rent in the most respected and calm neighborhood, ""The Elmwood"". Owner is looking for ""Experienced Tenants"" including Only Excellent Housekeepers, 5 to 7 maximum with very low key lifestyle for this beautiful home. ✿...Call : and tell me about your group... ALL PEOPLE IN YOUR GROUP NEED TENANT REFERENCES & BE EXCELLENT HOUSEKEEPERS ...need to be neat organized TYPES, absolutely excellent housekeepers, committed to needing a calm studious academic lifestyle and total non smokers committed to having no party's.


*************************************************************************************************************************************




***☎ ☎ ☎ ...CALL ROBERT ...............*4.1.5 ...3.4.5... 9.7.4.7...Tell me about the proven maturity of your tenant group ...where every person is expected to be a excellent housekeeper, has proven past tenant references and is committed to live a low key no party lifestyle. The available house is in a strong family neighborhood with a history of very calm and quiet neighbors. For more than 30 years this house...now recently fully remodeled is stylish and spirited ...and has a stimulating designer interior that many people would say is the finest South Side House available for student rental.



***...✿...We have a secluded away from the street location...you walk every day down a quiet garden path to this tucked away location just 6 to 8 minutes away from campus. The house is a private home that will be rented to the best qualified group who maintain quiet very clean and structured life style.

***...✿...There can be no party's to disturb neighbors...in return this is a home allowing tenants a high quality lifestyle in BERKELEY's VERY BEST CLOSE TO CAMPUS NEIGHBORHOOD.



***...✿...If your group can really keep a clean house, care for the small garden & agree to no smoking. no under age drinking & no party's resulting in neighbors complaints about noise ...then, you have a very good chance to be chosen as the tenant.


***...✿...5 Brms. / 2 Full Baths...in a private setting with its own sunny & personal garden.
***This home was once the teaching studio of a famous Berkeley dance teacher who taught ballet to young students...thus, this is a spacious lovely home with a great Karma from this wonderful lady, Madam Nijinska who graced this house for many years.



***...✿...This stylish & beautiful House has been rented for 30 plus years to CAL students & offers comfortable living in Berkeley's calmest close to campus neighborhood ...the Elmwood ...which is a residential family neighborhood with approximately 1/2 students & 1/2 regular citizens. This area is the best maintained & quiet close area to campus.



***...✿...Students and parents generally acknowledge that the location of this student house is in BERKELEY'S BEST NEIGHBORHOOD...close to school with a 6 minute or so walk to UCB or to the College ave Shops...yet away from the Telegraph Ave noise and crowds.



***...✿...Come see for your self why three decades of students have found this BOUTIQUE and WELL MAINTAINED HOME to be CALM & COMFORTABLE as WELL as CHARMING with its simple ELEGANCE. Neighbors are respected and quiet rules are enforced.



***...✿.....House traditionally holds 5 to 7 students.



***...✿.....The Student tenants elect a HOUSE MANAGER to handle communication with the owner...and in addition they formulate their own Inner House Rules for keeping common areas clean and managed for quiet.


",37.864063,-122.252083,8250.0,2100.0,♥ QUALITY HOUSE CLOSE TO UCB*WANT EXPERIENCED TENANTS & REFERANCES,1650
2170,792 60th Street at Martin Luther King,0.0,0.0,0.0,0.0,0,1.0,2.0,"
*Completely renovated 2BD/1BA two-story unit with open floor plan, light & bright, In a nice NOBE residential neighborhood.
*All-new kitchen with quartz counters, stainless appliances, and plenty of cabinet space, plus remodeled bathroom. 
*New bamboo wood flooring in living room, bedrooms, stairs; new tile in kitchen, dining, bathroom; and fresh paint throughout.
*In-unit laundry (washer, dryer). 
*Double-pane windows, new doors, heater, and light fixtures.
*Shared large backyard. 
*Driveway provides off-street parking for 2 cars per unit (tandem). 
*Landlord pays water, garbage and gardener. Tenant pays gas, electric, cable, etc.
*1/2 mile to Ashby BART. Transit scores = Walk (84, Bike (98, Transit (64.
*Easy freeway access to 24, I-80, 580, 980, 880. Close proximity to Telegraph, Berkeley Bowl, and convenient to neighborhood restaurants.

Available for move-in in March. Available for showing by appointment. Email or call/text Peter @

(please include your name). Serious inquiries only!

No Smoking 
$3,250 security deposit 
Application with credit report and proof of income required (no application fee)
1-year lease preferred
Section 8 is NOT considered for this property
Small pets negotiable
Please note, rented unfurnished, photos show the unit staged
",37.845359,-122.270472,2950.0,880.0,Renovated 2BD/1BA Unit w/Large Yard in NOBE!!!,1475
2171,306 LEE STREET,0.0,0.0,0.0,0.0,0,1.0,1.0,"
***✿...BEL AIRE COURTYARD APARTMENTS offers A ELEGANT DESIGNER APT HOME...with LONG VIEWS to the OAKLAND & BERKELEY HILLS...3rd Floor location
***...✿✿✿...APT AVAILABLE.......MID OR END OF MARCH 



***✿...SAME DAY FAST SHOWINGS OFTEN AVAILABLE...Please inquire
*****************************************************************************************************************************
***✿...CALL OWNER ROBERT for questions: ☎☎☎...4.1.5 ...3.8.5... 4.1.1.4 ...or...GO DIRECT AFTER CALLING Beloved Resident Mgr FOR APPOINTMENT...*** Ming: ☎☎☎...5.1.0... 6.9.7... 6.4.6.1.
******************************************************************************************************************************
***✿...Modern Designer Quality Sunny Apartment with an Immaculate appearance located in Adams Point...the most calm ...& ...desired Lake Merritt neighborhood...ONE BLOCK TO LAKE MERRITT & LAKESIDE PARK.

***✿...This modern designer apartment is all new and may be in the top 10 % of all available 1brm units in the VERY DESIRABLE LAKE MERRITT AREA.

***✿...We are a ""BOUTIQUE"" building with STYLE and CHARACTER designed into every apartment so that they feel like your own Condo Home. Our on site manager Mr. Ming has been offering the kind of personalized attention for 11 years that is seldom found in apartment living. 

***✿...This higher quality apartment unit is more like a owner's designer condo...it will be Your Castle & Your Calm Sanctuary where we hope you feel the excitement of coming home and turning your door key into one of Oakland's most stylish Modern Interiors... in our prideful well mannered community.

............................................................................................................................................................................................................................................................

***✿...To See Our Yelp 5 STAR REVIEWS....totally and completely written by tenants without coaching... go to the Yelpdotcom website...enter in the left side key word box "" Bel Aire Courtyard Apartments"" and in right side box...enter ""Oakland, CA"" ...Click on our name...and see 50+ photos of our building...Then look for RED INK heading...""From This Business"" and click on gray letters ""Filtered REVIEWS"" to see commentary totally written by tenants without any coaching.

***✿✿✿...SEE OUR OTHER WEB SITE: for many Photos & Reviews: belairecourtyardapartments.com


***✿...Many visitors, tenants and service people who see our building often say we have the best maintained & modernized classic building in Oakland...We also have new designer interiors of a quality rarely seen.

***✿...This unit has a Spacious Floor plan with new Honey maple or walnut colored wood floors ...and very soft main yellow walls ...with some lively accent colors...and lots of white wood trim including crown molding only seen in finer homes. Rooms typically have two wall sconce lighting fixtures and the built-in details found in quality only in custom condos.

***✿...A BIG LIVING ROOM WINDOWS FACING EAST...great sun and a nice amount of light throughout. This Apt will look like a calm & comfortable designer condo... with its open floor plan and for a BIG SURPRISE see our TROPICAL PALM TREE COURTYARD..that just may remind you of Hawaii.

***✿...Large windows with screens for great fresh air & ventilation. Romantic living room track lights and the dual wall sconce lighting in every room allow you to minimize any floor or table lights ...&... we have an immaculate, tastefully modern & spirited look to all rooms...there is nothing ordinary about the design and finished look of rooms at the Bel Aire Courtyard Apartments.

***✿...The expanded kitchen has a open feeling with a generous size white quartz counter top. We have white cabinets, a new quality refrigerator & stove... a fun place for enjoyable cooking...very airy & great natural light and a Open Kitchen Living rm. Floor Plan.

***✿...We strive to be the best maintained and personally managed building in the Lake Merritt area. Our on site resident manager has exceptional skills to repair items quickly.

***✿...Our desire is to give you a home that feels without a doubt like we really care about your comfort and that we value your tenancy. Come visit us and see the apartments that we think are as functional & beautiful as the best among all Oakland apartments. We have a great COMMUNITY FEELING among our apartment tenants who often feel they are in their own condos as they receive superior service in a clean and quiet building with our beautiful garden courtyard Courtyard that will remind you of living in the Aloha State.


***✿...Location is the Respected Adam's Point neighborhood ...1 block from Grand Ave & Lake Merritt's Lakeside Park where you can relax or exercise walking around this beautiful water & tree lined park with its new view restaurant.


***✿...We are walking distance to the most Amazing newer WHOLE FOODS STORE, The Uptown new Restaurant area at Broadway & Grand Ave. The exciting Saturday Farmers Market and specialty stores on Grand Av & Lake Shore Av are minutes away. Our neighborhood is a great walking area
with our jewel...The Beautiful Lake Merritt...just a very brief walk away through Lakeside Park.
*************************************************************************************************************************************
✿...NEEDED REQUIREMENTS:
✿......EXCELLENT CREDIT ONLY WITH A HIGH SCORE
✿......QUALITY RESIDENTIAL REFERENCES FROM PAST LANDLORDS
✿......ONLY GOOD HOUSEKEEPERS...with strong domestic traits
✿......PET POLICY: ONLY INDOOR CATS...Limit Two, Small Fee: $18/per cat...Sorry no dogs
✿......TOTAL NON SMOKING BUILDING: No tobacco smoking We are registered with
the City of Oakland as a Non Smoking Building
✿......APPROXIMATE LEASE TERM: 12 months
✿......PARKING: Gated parking is a extra fee
✿......UTILITY OFF SET FEE: One person $50. 2nd person $70. total for both people as we pay for 
your Hot & Cold Water, Sewer, Trash & Recycling costs which are rising rapidly.

Bel Aire Courtyard Apartments
306 Lee Street, Oakland, A, 94610...in the heart of Lake Merritt
4.1.5... 3.8.5...4.1.1.4
Request More Info from Robert ...☎...4.1.5...3.8.5...4.1.1.4...OR ...Go Direct To See after calling 
ON SITE MGR: ☎...MING...5.1.0...6.9.7...6.4.6.1
",37.811361,-122.255988,2495.0,700.0,☎ OPEN SAT all DAY *LIVE WITH STYLE*LAKE MERRITT*MODERN BOUTIQUE BLDG,2495
2172,2019 Delaware,0.0,0.0,0.0,0.0,0,0.0,1.0,"
Large unit near UC and the gourmet ghetto! One plus bedroom, one bath. Hardwood floors. Gas, electric, water, and garbage included. One parking space.

Address: 2019 Delaware cross street is Shattuck Berkeley. 

I will be showing the unit at 5:00 on Sunday March 6th. Please do not be late, as I will only be there for 15 minutes. Unfortunately, I will not be able to show the unit before that time. If the unit doesn't rent on Sunday , I will re-post showing times on Monday. If the ad is up, the unit is available and will be shown at this time. Applications can not be e-mailed before the showing. Thanks!

Rent: $1875
Deposit:$3750
Lease: One year that goes month to month after the first year.
Available: Now


Castle Roc k Realty
Broker
BRE#00901536

e-mail address: castle ro ck ren tal s at ya ho o dot com
",37.87487,-122.269828,1875.0,0.0,Big 1 bed great location near UC! Utilities included!,1875
2173,1039 57th St at Gaskill St.,0.0,0.0,0.0,0.0,0,1.0,2.0,"
Lower unit in Duplex for rent. Convenient location, close to UC Berkeley and walking distance to BART. Minutes away from all major freeway 24, 80, 580, 880, 980 and public transportations.

***. Features: ***
* 2 Large Bedroom with closet & extra small den/sunroom.
* 1 full bath with tub and sliding shower door.
* Approximately 1000sqft w/ laundry hook-ups
* Kitchen with gas stove, refrigerator 
* Hardwood floor(Engineered wood) living room.
*Carpeted bedrooms.
* Owner pays for Water and Garbage.
* Tenant pays for all other utilities.
* Sorry no pets & No smoking.
* Shared back yard with upper tenants.

*** Terms: ***
* Rent $ 2,250.00 per month.
* Security deposit $ 2,500.00.
* $ 35.00 credit check per person ( Non-refundable ).
* References required. 
* Last 2 paystubs. 
* 1 year lease minimum
* Available now.

Please email to set up an appointment.


",37.840909,-122.280442,2250.0,1000.0,2 Bed 1 Bath w/extra Den/Sunroom,1125
2174,5071 wilmont ct,0.0,0.0,0.0,0.0,0,0.0,4.0,"
It is beautiful home at great location near Lone tree golf course in Antioch .
4 Bed 3.5 bath 3 car garage with 2700 SF living and 11000 SF lot.
One of the bedrooms(besides the master suite) has its own full bathroom and a separate side entrance for the perfect in-law setup.
You could move in now.
$2450 /Mo. with 12 month lease contract , $3000 deposit .
Waste, Water, Electrical, Gas, Cable, Phone or internet services are the responsibility of the tenant/s. Property grounds must be maintained by tenant
We need see your current credit report ,last 3 month pay check stab , bank statement & landlord rental history info.
No section 8 and pet deposit required.
We will have OPEN HOUSE at 12--3PM on Sat. 03/12
",37.962437,-121.808445,2450.0,2700.0,"4 Bedrooms, 3 and 1/2 BA one story house in Antioch",612
2175,Liberty Street at Manilla,0.0,0.0,0.0,0.0,0,0.0,1.0,"
My husband and I currently have our second bedroom open in our lovely El Cerrito apartment for $750 + roughly $65 utilities. 

***1 year lease, no month to month offered by the landlord
***No pets 

**10-15 min. out of Berkeley & Oakland. Very close to Albany. Great for an UC Berkeley students (undergrad or graduate) Or anyone working in these areas. 

Details: 
This is a carpeted one bedroom, with a medium to large sized closet. One wall is shared with our bedroom, and the other wall is shared with the neighbors apartment. Washers & Dryers on sight. Street parking available. Nice courtyard & pool.

Location: 
The apartment complex is located right next to the El Cerrito Police Dept., Fire Dept., DMV, and City Hall. It's about a 10-15 min. walk to El Cerrito Del Norte BART & 20-30 min. walk to the El Cerrito Plaza Bart. 

About Us: We are both in our mid-late 20s. My husband is a teacher, and I am an analyst. We love the outdoors, good beer & wine, music, and spending time with family and friends. We are laid back, but also responsible. We are hoping to find someone that prefers community living! 

If you are interested please send me an email or call me at the information below. If you email, please tell me about you (work, hobbies, etc) in a few sentences. 

Look forward to hearing from you! -Stephanie
",37.924624,-122.314781,750.0,0.0,"El Cerrito, 1 Bedroom available in shared apartment ($750",750
2176,1929 Delaware,0.0,0.0,0.0,0.0,0,0.0,2.0,"
6/1 Spectacular MiddleUnit w/Large Deck! Wlk to UC!

Super North Berkeley Location, Wlk to the Gourmet Areas!

Address: 1929 Delaware Street, Unit #1B
City: Berkeley
Area: Northside
Available: June 1, 2016
Rent: $2,895.00
Pets: Sorry
Size: 2 Bedroom

Open House: Sun 03/06 @ 1:00 PM


Contact Information

Lillian White
Leasing Agent
DRE Lic. #01467778



More Info & Pics For This Rental: http://www.premiumpd.com/details_n1.php?unit_id=872&index=0&type=rent
Other Properties For Rent: http://www.premiumpd.com/listings.php?type=rent
Open House Schedule: http://www.premiumpd.com/hotlist.php?openhouse=1
Sign Up For Daily Listing Updates: http://www.premiumpd.com/login.php
Property & Unit Description

The apartments are fantastic in this building and each unit has a private balcony along the living & dining area. The apartment has a large kitchen and secure parking in the garage. Most units have a mix of tile and carpet. The units have excellent floor plans and plentiful windows that bring in great natural light, making the units bright and warm.

Neighborhood Information

Property Features
THIS GREAT Apartment Features:

Large Unit with great Amenities
Huge Walk-in Closet and 1 full bath
Only a Few Blocks Away From the CAL UC
A Walking Distance to Berkeley Rose Garden
Parking Available
WASHER/DRYER IN THE BUILDING!
Water and Garbage are Included
Close to Transportation, Buses and BART

More Info & Pics For This Rental: http://www.premiumpd.com/details_n1.php?unit_id=872&index=0&type=rent
Other Properties For Rent: http://www.premiumpd.com/listings.php?type=rent
Open House Schedule: http://www.premiumpd.com/hotlist.php?openhouse=1
Sign Up For Daily Listing Updates: http://www.premiumpd.com/login.php
",37.874335,-122.272498,2895.0,0.0,6/1 2 BED w/ Huge Bedrooms 2 Blocks from Gour Ghetto & UC campus!,1447
2177,0 0,0.0,0.0,0.0,0.0,0,0.0,1.0,"
Open house TODAY! Saturday, March 5 from 5-6 pm. We are located at 2220 Dwight Way between Ellsworth and Fulton.

This is a one bedroom apartment in a nice, quiet building on the south side of the UC Berkeley campus. We are an easy 10 minute walk to campus and the Downtown Berkeley BART station, as well as to great shopping and dining on both Shattuck and Telegraph Avenue. The famous Berkeley Bowl grocery store is also a simple stroll away. Email us at the address above with questions or to get an application form emailed to you in advance.

Unit-type: One bedroom, one bathroom 

Utilities included: Water and garbage 
Kitchen: Granite counter tops, stainless steel sink 
Stove/Oven: Electric 
Dining area; Yes, adjacent to kitchen 
Heating: Central Gas 
Closets: One in bedroom, with sliding doors, one off the living room
Flooring: Tile in kitchen & bathroom; wall-to-wall carpet in bedrooms and living room 
Window covering: Mini blinds
Balcony: access through living room

Pets: No 
Smoking: No

Laundry: Yes, on-site, coin-operated
Elevator: Yes 
Parking: Yes, gated garage spaces available, with an additional fee 

Rent: $1990/month
Security Deposit: $1990, required in full at lease signing

Feel free to email us before the showing if you have any questions, or would like an application via email. 

Thanks for your interest, and have a great day! We look forward to seeing you at the open house.
",37.86425,-122.264593,1990.0,0.0,"Open House, TODAY, 5-6pm, Great South Side Location!",1990
2178,2210 Durant Ave,0.0,0.0,0.0,0.0,0,1.0,3.0,"
[2210 Durant Ave #3]
3-Bedroom, 1-Bath , 585 sqft
Avail June 15th
$3,495/mo, $5,000 deposit
Preferred Occupancy: 4 -- 5 occupants

**OCCUPIED UNIT -- Open House Scheduled on Wednesday March 9th @ 5:30-6pm (Please arrive on-time)**

3-Bedroom apartment located across from Tang Center and the new UC Berkeley Aquatic Center is back on the market! Building is located just 1 block away from the South edge of campus and is perfect for a group of 4 roommates. All apartments in the building were completely renovated in 2013 with brand new plumbing, electrical, floors, amenities, etc. Kitchen / living room area is an open floorplan and features stainless steel appliances and granite countertops. Bathroom was previously remodeled to feature detailed tiling and a nicely done walk-in shower with glass surround.

One bedroom is cozy and is better suited as a single room while the remaining two bedroom are larger and can be used as doubles. One bedroom features large bay windows with a nice view of the surrounding neighborhood and UC Berkeley campus.

